ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified,Likes
1499,1071,2516,Summerwine,5,"These potatoes are magical! I can’t rate this high enough, it’s off the scale! My DH, who would never eat cottage cheese, let alone look at it; also hates onions, absolutely loved these (I did use onion power instead). For DH to love these is a compliment in itself to this recipe, but when he said this is the new potato dish of the house (renaming them Killer Potatoes), I about fell off my chair!! I still haven’t told him what is in it, but we now have new favorite taking over the classic roast potato. The horror on his face when I pretended I was going to throw away the leftovers was classic. Thank you for sharing this gem Barb it will be made over and over again and passed down through the years.",2005-03-28T06:45:48Z,2005-03-28T06:45:48Z,
1500,173,1695,Baby Kato,5,Thank you so much MizzNezz for sharing your lovely recipe. What can I say that hasn't already been stated about these sinfully  rich and delicious brownies. They are so fudgy and sooooo goood.,2005-03-28T08:18:14Z,2005-03-28T08:18:14Z,
1501,74,1699,mari79,5,"THANK YOU!!!! this recipe was very good and easy to follow.  taste is outstanding, will definitely make these again and again.  my family has already finished off the double batch i made.  thank you for sharing this recipe Kathleen =)",2005-03-28T13:53:12Z,2005-03-28T13:53:12Z,
1502,137,1942,currybunny,5,"Wow, how unbelievably easy and fun is this to make! I really enjoyed making this over the weekend, I took Missy Wombat's suggestion of cooking these in the oven at about 250c - it's such fun to see them puff up! And so tasty too, thanks for a great recipe!",2005-03-28T21:44:18Z,2005-03-28T21:44:18Z,
1503,52,1945,LW Taylor,4,"I made this for Easter. I used fresh strawberries instead of frozen and put the dish in a trifle bowl instead of the pan the recipe called for.
I have to say,after a day or so, this looks pretty gross, but it still tastes great! I kept mine in the refrigerator simply because I didn't have any extra freezer space,so maybe it looks this way cause it's not frozen.....but as I said, it still tastes really good.",2005-03-29T10:32:32Z,2005-03-29T10:32:32Z,
1504,870,2507,Miss Dipsy,5,"I made just the sauce part of this (i.e. everything but the pasta -oh, & ham as I'm veggie) and served it with ""Soft, Bellissima Dolcelatte Polenta"" #113294, which went well with it and created an interesting & intense combination of flavours. 
When I first read this recipe I thought it was just another good pasta sauce, but this does have a certain something special about it, and is still easy to make.",2005-03-29T14:49:07Z,2005-03-29T14:49:07Z,
1505,677,400,riffraff,5,"While pimping this I realized I never reviewed, ooops!!  Great little Appy or snack.  We serve at every single party we have had in the last 2 years.  Salsa, sour cream and quacamole on the side.  FANTASTIC!!",2005-03-30T10:32:18Z,2005-03-30T10:32:18Z,
1506,465,1614,Donna Matthews,5,"Definately a winner!  I could not see where to add the baking soda, so I didn't.  Per other suggestions, I added raisins along with the brown sugar and cinnamon, than buttered the tops of the sliced rolls in the baking pan.  I was afraid that the brown sugar would make the rolls carmely, but it was wonderful.  They really were still moist the second day, but there wasn't much left to test that on.  We drizzled on the icing, not using all of it.  .",2005-03-30T18:34:29Z,2005-03-30T18:34:29Z,
1507,677,668,Loves2Teach,5,YUM!!! I think that one of the most important things is to pre-cook the wantons in the pan- it makes it crispy and good.  Thanks so much for sharing!!!!,2005-03-31T16:30:55Z,2005-03-31T16:30:55Z,
1508,782,2446,Little Italy,3,"I dont know what went wrong, but it was VERY thick and lumpy.  The flavor was excellent, and my family loved it!  But how do you keep it from lumping?",2005-03-31T20:23:54Z,2005-03-31T20:23:54Z,
1509,556,1594,tinaki99,4,"Delicious bisquits(5 stars for flavour; 4 stars for recipe success - see below). To resemble the gigantic choc chip cookies I used to religously buy from the canteen at Uni, I added a teaspoon of cocoa, big chunks of chocolate chips and made the cookies bigger in size (though I ended up with fewer in number).  The only problem was that, similarly to Big L's review, I found that the mixture needed more flour as it was far too soft and it spread out once in the oven. Next time I'll add more flour - perhaps 1/2 cup.",2005-04-01T04:40:57Z,2005-04-01T04:40:57Z,
1510,246,2325,Happy Harry 2,5,"OH BOY, I'M IN TROUBLE NOW! Have been making Pho Ga for over four yrs. having been taught by a wonderful vietnamese lady. I am going to her home in Vietnam in early May'o5.How do I tell her I have a NEW  recipe!.That says it all about this soup!",2005-04-01T13:31:24Z,2005-04-01T13:31:24Z,
1511,782,1538,Tomo TheCat,5,"I am making Homer Simpson noises as I lick the stirring spoon clean.  OH MY!  Refrigeration may be good, but straight out of the pan and warm this is yummy!",2005-04-02T17:02:39Z,2005-04-02T17:02:39Z,
1512,1049,1983,gregory schulte,5,"okay this was the hit of the little saturday tea party. the scallions set off the turkey nicely. this is a good sandwich for sweet or ""full flavor"" teas. it is also very quick to make. didnt use a rasin nut breaqd but a store brand rasin bread. i think the nuts would only make it better.
Thanks for a great recipe VER0N1CA",2005-04-03T16:33:41Z,2005-04-03T16:33:41Z,
1513,885,2140,domestic goddess ex,5,"My whole family loved this - we dipped crusty bread in it & ate it for dinner!
Thankyou",2005-04-03T19:16:14Z,2005-04-03T19:16:14Z,
1514,677,464,Doing it Right,5,"This was a great recipe.  I took this to the girls ""card"" party and everyone liked them.  I took them all prepared except for cooking them, and stuck them in the host's oven right when I got there.  Everyone ohhh'd and aahhhh'd.  Next I might even put a little dab of heated refried beans in the bottom.  Very easy and took very little prep time.  Thank you for this wonderful finger food recipe. ",2005-04-04T11:56:49Z,2005-04-04T11:56:49Z,
1515,1075,2598,CHandGreeson,5,"We loved these biscuits!  They were delicious and good cold, too.  Perfect for a breakfast with eggs; I staged the dough, preparing dry ingredients and chilling until just before baking.",2005-04-04T19:11:50Z,2005-04-04T19:11:50Z,
1516,219,2479,md1manning,5,I've always wanted to try turkey in the crockpot. I tried the exact recipe. Next time I added 4 Tbsn of Liquid smoke as suggested by P.J. and served w/BBQ sauce. They were both so tasty & tender. Thanks for sharing.  ,2005-04-05T12:42:03Z,2005-04-05T12:42:03Z,
1517,677,428,Just Cher,5,"Well I we just polished these off for dinner and may I saw we were very impressed with the results. You can't beat putting a recipe together and having it served in under an hour. I made the bigger variety and did crisp the shells up a little before filling. Served with avacado,sour cream and lettuce and tomato. So simple, non greasy, crispy and the family really enjoyed. Thanks Bekah, we will be making these often!",2005-04-05T17:02:13Z,2005-04-05T17:02:13Z,
1518,514,2147,Chef 167408,5,Yuuuummmmmyyyy! This is soooo delicious.  Love this recipe.  Will difinetly be a fav.,2005-04-06T17:28:26Z,2005-04-06T17:28:26Z,
1519,677,789,Dawnab,5,"This was wondeful.  I had egg roll wrappers that I cut in 4 with a pizza cutter, used leftover taco meat which is basically the same recipe posted.  Loved them!  This recipe is an inspiration to make other same style dishes and inspire me to buy another mini muffin pan!  Will make over and over, thanks!",2005-04-06T18:56:27Z,2005-04-06T18:56:27Z,
1520,160,446,ratherbeswimmin,5,"My husband was fascinated with this recipe and he is the one that made the ribs. We were both very happy with the way the ribs turned out. For 4 lbs. of country-style ribs, he used 2 liters diet Dr. Pepper. We also used some of my dad's homemade BBQ sauce. The meat was tender and had excellent flavor. Thanks for sharing this recipe and making believers out of us. ",2005-04-07T16:11:47Z,2005-04-07T16:11:47Z,
1521,1099,1689,Jaime in Winnipeg,5,Big hit with the Thursday night group. The kids really enjoyed it too. I will definately make this again. ,2005-04-07T18:52:57Z,2005-04-07T18:52:57Z,
1522,1071,1504,ashley dixon,4,"This was good, but be sure to drain the potatoes very well. Because I didn't, mine turned out not as thick as I would have liked. But tasted good! Resembles good, cheesy mashed potatoes.",2005-04-08T07:25:32Z,2005-04-08T07:25:32Z,
1523,1106,995,LoveLiles,5,There's nothing like homemade biscuits and chocolate gravy.  I'm glad to see that not only my family loves this recipe.  We always have to serve it with bacon to balance out the sweet with something salty. YUMMY!!,2005-04-08T09:52:50Z,2005-04-08T09:52:50Z,
1524,1059,1194,mianbao,5,"Very nice. I made up only half a recipe for the red miso sauce, because there are only two of us. I added about 1 teaspoon more sugar, but did not change the recipe otherwise. We ate this on grilled tofu, eggplant and kabocha squash. I also want to try out the miso sauce cold on cucumber spears. Thank you very much for sharing this recipe with us. ",2005-04-10T03:38:34Z,2005-04-10T03:38:34Z,
1525,911,1754,PaulaG,4,"I am giving this a 4 star only because of the appearance which may be my fault.  I made this with whole wheat pastry flour and they do not have the nice rounded tops.  Actually they are flat.  Did not affect the taste.  They are nice and moist.  They do have lots of fiber and the pineapple, raisins and oats adds to the density and may contribute to the apperance.  I love having muffins in the freezer and will probably make these again.  If the result is different, I will definately update this review.  JQ thanks for posting these moist muffins :)",2005-04-10T09:46:02Z,2005-04-10T09:46:02Z,
1526,1104,36,Bergy,4," The coconut gives this omelete a unique pleasant flavor. I did one thing different - I browned the onions first, removed them from the pan and added them when I had poured the omelete in the pan. At first I thought ""Coconut in an omelete?""  but when I thought about it I use coconut with curries so why not..  I will make this recipe again as an appetizer, roll the omelete tightly cut crosswise, secure pieces with toothpicks & serve with a mango chutney. This recipe is definately worth trying Thank your Mom Blue Peacock for passing this recipe on",2005-04-10T10:15:59Z,2005-04-10T10:15:59Z,
1527,519,2632,cassiet1978,0,"I liked this recipe very much. It was a breeze to make. I did make some changes. I added a little crushed, dried red and green bell pepper (for some color),and dried cilantro to the tortilla chip mixture. I omitted the fresh cilantro. Delicious! Thanks Barb.",2005-04-10T16:12:22Z,2005-04-10T16:12:22Z,
1528,1111,1738,Susie D,5,"These are really good!  And the recipe makes a ton. (I am hoping they freeze successfully.) I did substitute a craisen/ date dried fruit mix for the dried apricots, but followed the recipe otherwise.  The only problem I encountered was in trying to stir the stiff dough.  I called my DH in to help and he broke the wooden spoon.  :-)  So I was smiling over this recipe before I even got them into the oven.  The tip on using a straight blade knife was helpful and the use of parchament paper made getting them out of the pan easier.  Both Dh & I loved the flavor of the bars.  They are full of so much good stuff ...yum!  Thank you chef for a great recipe & a fun morning in the kithchen with DH.  :-) ",2005-03-04T18:03:31Z,2005-03-04T18:03:31Z,
1529,1111,1562,ClareVH,5,"I think you have to re-name this recipe.  How about “The 5-Staar Zaar Baar”?  They are much superior to commercial granola bars.  These are great for an on-the-go breakfast or an afternoon snack.  I am even taking some with me on a ski trip next week.   I took some to work, and one of my co-workers said “Wow!  These taste so wholesome, but they are still really good!”  I guess that about sums it up.  Kudos also on the clear, easy to follow preparation instructions.  ",2005-02-17T07:04:07Z,2005-02-17T07:04:07Z,
1530,768,1650,atm1970,5,"I just had this, this weekend at Chef Sudie's house, it was sooo good. I loved it and I can't wait to make it myself. ",2005-04-12T17:23:49Z,2005-04-12T17:23:49Z,
1531,223,2409,pumacreek,5,"I found this recipe many weeks ago and have been waiting for the right moment to try it.  I just did, and it's totally quick, simple and foolproof.  I used half carob and half cocoa because I love carob, and the flavor is excellent.  Thanks a million for the recipe.",2005-04-12T21:37:39Z,2005-04-12T21:37:39Z,
